T,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
2.53000,1.00000,0.54086,0.34782,0.24442,0.17992,0.13602,0.10467,0.08168,0.06458,0.05150,0.04140,0.03342,0.02721,0.02221,0.01812,0.01504,0.01259,0.01072,0.00922,0.00809,0.00731,0.00659,0.00598,0.00587,0.00586,0.00571,0.00541,0.00485,0.00436,0.00398,0.00365,0.00361,0.00364,0.00360,0.00369,0.00378,0.00383,0.00401,0.00402,0.00422,0.00450,0.00466,0.00484,0.00495,0.00492,0.00489,0.00481,0.00471,0.00457,0.00451,0.00437,0.00426,0.00419,0.00417,0.00418,0.00422,0.00431,0.00421,0.00388,0.00358,0.00340,0.00319,0.00289,0.00256,0.00222,0.00186,0.00155,0.00127,0.00122,0.00115,0.00107,0.00088,0.00077,0.00079,0.00078,0.00077
1.89000,1.00000,0.88370,0.84701,0.82578,0.80856,0.79278,0.77762,0.76286,0.74834,0.73404,0.71995,0.70602,0.69226,0.67865,0.66515,0.65175,0.63841,0.62518,0.61208,0.59911,0.58620,0.57338,0.56065,0.54799,0.53541,0.52287,0.51039,0.49800,0.48564,0.47340,0.46117,0.44893,0.43675,0.42457,0.41241,0.40026,0.38811,0.37595,0.36380,0.35162,0.33940,0.32724,0.31507,0.30297,0.29089,0.27885,0.26684,0.25492,0.24308,0.23130,0.21964,0.20810,0.19674,0.18563,0.17481,0.16433,0.15435,0.14488,0.13600,0.12774,0.12016,0.11321,0.10688,0.10126,0.09623,0.09178,0.08788,0.08450,0.08170,0.07934,0.07741,0.07593,0.07483,0.07407,0.07365,0.07351
3.18000,1.00000,0.37576,0.16223,0.07634,0.03790,0.01952,0.01022,0.00541,0.00282,0.00135,0.00046,-0.00004,-0.00018,-0.00019,-0.00022,-0.00009,0.00002,-0.00001,-0.00001,-0.00022,-0.00012,-0.00007,-0.00016,-0.00020,-0.00019,-0.00032,-0.00039,-0.00030,-0.00015,-0.00020,-0.00030,-0.00028,-0.00036,-0.00044,-0.00056,-0.00057,-0.00050,-0.00041,-0.00050,-0.00064,-0.00073,-0.00054,-0.00046,-0.00026,-0.00001,0.00005,0.00024,0.00039,0.00026,0.00012,0.00004,0.00028,0.00038,0.00044,0.00032,0.00024,0.00039,0.00028,0.00011,0.00004,-0.00007,-0.00014,-0.00015,-0.00018,-0.00024,-0.00015,-0.00016,-0.00021,-0.00009,-0.00020,-0.00027,-0.00033,-0.00054,-0.00043,-0.00031,-0.00018
1.26000,1.00000,0.99205,0.99168,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166,0.99166
2.54000,1.00000,0.53624,0.34133,0.23708,0.17231,0.12821,0.09670,0.07356,0.05650,0.04364,0.03376,0.02624,0.02042,0.01592,0.01243,0.00978,0.00775,0.00607,0.00450,0.00313,0.00192,0.00108,0.00042,0.00017,0.00013,0.00016,0.00019,0.00014,-0.00012,-0.00041,-0.00071,-0.00099,-0.00114,-0.00128,-0.00147,-0.00172,-0.00196,-0.00202,-0.00194,-0.00185,-0.00189,-0.00182,-0.00174,-0.00155,-0.00127,-0.00094,-0.00066,-0.00048,-0.00047,-0.00054,-0.00077,-0.00092,-0.00102,-0.00112,-0.00102,-0.00096,-0.00088,-0.00082,-0.00088,-0.00095,-0.00083,-0.00069,-0.00058,-0.00043,-0.00011,0.00010,0.00017,0.00025,0.00041,0.00049,0.00049,0.00056,0.00060,0.00055,0.00047,0.00049
1.90000,1.00000,0.90455,0.88642,0.88205,0.88081,0.88038,0.88023,0.88019,0.88017,0.88018,0.88016,0.88016,0.88014,0.88014,0.88013,0.88015,0.88016,0.88018,0.88017,0.88015,0.88014,0.88017,0.88016,0.88017,0.88015,0.88016,0.88015,0.88014,0.88016,0.88019,0.88017,0.88017,0.88018,0.88018,0.88016,0.88016,0.88017,0.88016,0.88016,0.88014,0.88014,0.88014,0.88015,0.88016,0.88016,0.88015,0.88014,0.88014,0.88014,0.88016,0.88015,0.88015,0.88016,0.88016,0.88017,0.88018,0.88016,0.88013,0.88014,0.88016,0.88018,0.88017,0.88018,0.88019,0.88020,0.88019,0.88019,0.88019,0.88018,0.88018,0.88017,0.88016,0.88018,0.88019,0.88016,0.88018
3.19000,1.00000,0.37431,0.16089,0.07549,0.03738,0.01913,0.00997,0.00525,0.00285,0.00155,0.00091,0.00052,0.00012,0.00005,-0.00008,-0.00020,-0.00014,-0.00000,-0.00014,-0.00034,-0.00026,-0.00005,-0.00013,-0.00028,-0.00031,-0.00017,-0.00007,-0.00014,-0.00013,-0.00007,0.00015,0.00028,0.00048,0.00070,0.00063,0.00045,0.00028,0.00012,-0.00001,-0.00001,-0.00008,-0.00030,-0.00039,-0.00023,-0.00009,0.00007,0.00019,0.00027,0.00033,0.00040,0.00033,0.00027,0.00032,0.00016,0.00010,0.00015,0.00018,0.00009,0.00001,-0.00008,-0.00013,-0.00005,0.00016,0.00020,0.00027,0.00034,0.00033,0.00022,0.00009,-0.00005,0.00002,0.00016,0.00033,0.00056,0.00066,0.00074
1.27000,1.00000,0.97249,0.95475,0.93836,0.92257,0.90718,0.89207,0.87717,0.86244,0.84785,0.83337,0.81896,0.80464,0.79038,0.77617,0.76202,0.74794,0.73389,0.71989,0.70593,0.69200,0.67811,0.66426,0.65044,0.63664,0.62287,0.60913,0.59542,0.58173,0.56807,0.55444,0.54084,0.52727,0.51372,0.50021,0.48671,0.47321,0.45972,0.44625,0.43279,0.41935,0.40592,0.39250,0.37910,0.36571,0.35232,0.33895,0.32558,0.31222,0.29887,0.28552,0.27218,0.25885,0.24554,0.23224,0.21897,0.20574,0.19260,0.17960,0.16685,0.15446,0.14267,0.13172,0.12186,0.11325,0.10599,0.10013,0.09564,0.09234,0.09000,0.08843,0.08744,0.08684,0.08650,0.08633,0.08628
2.55000,1.00000,0.53289,0.33733,0.23341,0.16902,0.12565,0.09483,0.07208,0.05525,0.04265,0.03312,0.02590,0.02032,0.01589,0.01227,0.00938,0.00731,0.00580,0.00478,0.00415,0.00342,0.00286,0.00244,0.00217,0.00197,0.00185,0.00169,0.00157,0.00147,0.00139,0.00133,0.00136,0.00146,0.00148,0.00122,0.00095,0.00060,0.00023,-0.00023,-0.00065,-0.00083,-0.00080,-0.00072,-0.00075,-0.00078,-0.00077,-0.00060,-0.00039,-0.00014,-0.00002,-0.00015,-0.00009,-0.00011,-0.00011,-0.00014,-0.00006,-0.00011,-0.00012,-0.00014,-0.00023,-0.00023,-0.00030,-0.00052,-0.00078,-0.00071,-0.00082,-0.00078,-0.00053,-0.00034,-0.00017,-0.00001,0.00010,0.00009,-0.00002,-0.00005,-0.00006
1.91000,1.00000,0.90203,0.88321,0.87861,0.87727,0.87682,0.87665,0.87661,0.87661,0.87660,0.87659,0.87660,0.87660,0.87658,0.87657,0.87658,0.87659,0.87659,0.87660,0.87659,0.87659,0.87659,0.87659,0.87660,0.87659,0.87661,0.87664,0.87659,0.87660,0.87660,0.87661,0.87662,0.87662,0.87659,0.87656,0.87658,0.87660,0.87658,0.87657,0.87661,0.87659,0.87660,0.87660,0.87661,0.87659,0.87661,0.87660,0.87660,0.87660,0.87662,0.87662,0.87662,0.87660,0.87659,0.87659,0.87660,0.87662,0.87662,0.87660,0.87660,0.87661,0.87661,0.87661,0.87658,0.87657,0.87654,0.87658,0.87657,0.87657,0.87657,0.87659,0.87660,0.87661,0.87660,0.87659,0.87660
3.20000,1.00000,0.37244,0.15903,0.07401,0.03622,0.01820,0.00925,0.00482,0.00258,0.00154,0.00096,0.00061,0.00044,0.00029,0.00001,-0.00007,-0.00019,-0.00032,-0.00019,-0.00020,-0.00028,-0.00019,-0.00022,-0.00016,-0.00006,0.00003,0.00017,0.00007,-0.00001,0.00003,0.00012,0.00035,0.00026,0.00019,0.00000,-0.00006,-0.00012,-0.00005,0.00001,0.00009,0.00020,0.00017,0.00004,0.00006,0.00007,0.00004,-0.00021,-0.00023,-0.00009,-0.00012,-0.00012,-0.00007,0.00009,0.00024,0.00026,0.00007,0.00017,0.00019,0.00004,-0.00003,0.00004,0.00002,-0.00014,-0.00025,-0.00032,-0.00023,-0.00016,-0.00019,-0.00026,-0.00032,-0.00039,-0.00029,-0.00018,0.00009,0.00015,0.00017
1.28000,1.00000,0.99114,0.99070,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068,0.99068
2.56000,1.00000,0.52957,0.33306,0.22909,0.16517,0.12245,0.09220,0.07019,0.05365,0.04124,0.03176,0.02438,0.01867,0.01428,0.01093,0.00821,0.00599,0.00427,0.00306,0.00233,0.00171,0.00138,0.00116,0.00098,0.00104,0.00099,0.00090,0.00083,0.00103,0.00122,0.00129,0.00127,0.00103,0.00082,0.00045,0.00025,0.00006,-0.00011,-0.00033,-0.00062,-0.00072,-0.00059,-0.00054,-0.00057,-0.00043,-0.00014,0.00007,0.00008,0.00011,0.00000,-0.00012,-0.00030,-0.00060,-0.00080,-0.00080,-0.00087,-0.00090,-0.00092,-0.00106,-0.00101,-0.00096,-0.00097,-0.00102,-0.00137,-0.00163,-0.00197,-0.00231,-0.00258,-0.00269,-0.00273,-0.00259,-0.00243,-0.00227,-0.00245,-0.00257,-0.00263
1.92000,1.00000,0.87523,0.83597,0.81387,0.79631,0.78035,0.76508,0.75017,0.73548,0.72096,0.70656,0.69225,0.67801,0.66382,0.64967,0.63560,0.62158,0.60765,0.59377,0.57991,0.56611,0.55234,0.53858,0.52490,0.51128,0.49768,0.48414,0.47065,0.45721,0.44380,0.43044,0.41715,0.40389,0.39070,0.37752,0.36436,0.35127,0.33825,0.32532,0.31252,0.29989,0.28745,0.27520,0.26320,0.25148,0.24004,0.22888,0.21806,0.20755,0.19743,0.18767,0.17826,0.16921,0.16056,0.15225,0.14431,0.13666,0.12927,0.12215,0.11537,0.10894,0.10283,0.09701,0.09156,0.08649,0.08180,0.07746,0.07348,0.06989,0.06675,0.06403,0.06177,0.05999,0.05872,0.05794,0.05769
3.21000,1.00000,0.37071,0.15723,0.07264,0.03528,0.01771,0.00905,0.00459,0.00236,0.00130,0.00060,0.00044,0.00040,0.00063,0.00062,0.00076,0.00074,0.00065,0.00052,0.00021,-0.00010,-0.00015,-0.00012,-0.00013,-0.00007,-0.00005,0.00004,0.00013,0.00010,0.00013,0.00014,0.00024,0.00036,0.00031,0.00026,0.00010,-0.00008,-0.00023,-0.00026,-0.00010,0.00001,0.00004,-0.00014,-0.00015,-0.00006,-0.00013,-0.00026,-0.00047,-0.00057,-0.00026,-0.00004,-0.00007,-0.00004,-0.00011,-0.00019,-0.00014,-0.00018,-0.00006,-0.00019,-0.00028,-0.00047,-0.00054,-0.00051,-0.00039,-0.00024,-0.00007,0.00012,0.00019,0.00022,0.00037,0.00037,0.00032,0.00021,0.00017,0.00011,0.00005
1.29000,1.00000,0.99066,0.99018,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015,0.99015
2.57000,1.00000,0.52519,0.32714,0.22254,0.15838,0.11550,0.08570,0.06430,0.04868,0.03719,0.02893,0.02271,0.01815,0.01455,0.01162,0.00924,0.00742,0.00596,0.00477,0.00392,0.00333,0.00288,0.00244,0.00196,0.00165,0.00146,0.00142,0.00164,0.00169,0.00148,0.00127,0.00121,0.00129,0.00136,0.00137,0.00128,0.00118,0.00104,0.00091,0.00085,0.00080,0.00085,0.00104,0.00120,0.00135,0.00162,0.00193,0.00220,0.00243,0.00258,0.00266,0.00271,0.00271,0.00279,0.00293,0.00277,0.00239,0.00212,0.00193,0.00167,0.00150,0.00130,0.00117,0.00108,0.00098,0.00092,0.00079,0.00073,0.00042,-0.00007,-0.00057,-0.00112,-0.00139,-0.00182,-0.00212,-0.00223
1.93000,1.00000,0.89613,0.87539,0.87014,0.86853,0.86799,0.86773,0.86763,0.86759,0.86758,0.86759,0.86759,0.86756,0.86758,0.86758,0.86755,0.86753,0.86754,0.86754,0.86755,0.86756,0.86758,0.86758,0.86757,0.86754,0.86754,0.86756,0.86756,0.86758,0.86757,0.86759,0.86759,0.86757,0.86758,0.86758,0.86758,0.86756,0.86758,0.86757,0.86759,0.86758,0.86759,0.86759,0.86759,0.86758,0.86759,0.86757,0.86758,0.86756,0.86755,0.86757,0.86756,0.86758,0.86756,0.86754,0.86754,0.86758,0.86757,0.86757,0.86759,0.86760,0.86760,0.86761,0.86760,0.86758,0.86757,0.86757,0.86755,0.86756,0.86755,0.86756,0.86756,0.86756,0.86756,0.86758,0.86755
3.22000,1.00000,0.36897,0.15590,0.07189,0.03492,0.01746,0.00894,0.00470,0.00259,0.00138,0.00075,0.00026,0.00010,0.00017,0.00015,0.00002,-0.00018,-0.00025,-0.00013,-0.00010,-0.00007,-0.00015,-0.00017,-0.00016,-0.00013,-0.00020,-0.00024,-0.00016,-0.00002,0.00018,0.00020,0.00035,0.00032,0.00030,0.00021,-0.00005,-0.00014,-0.00023,-0.00023,-0.00023,-0.00032,-0.00043,-0.00051,-0.00030,-0.00003,0.00015,0.00024,0.00015,0.00017,0.00015,0.00002,0.00001,0.00003,-0.00011,-0.00030,-0.00047,-0.00046,-0.00042,-0.00037,-0.00024,-0.00021,-0.00037,-0.00036,-0.00026,-0.00025,-0.00025,-0.00022,-0.00024,-0.00015,-0.00003,0.00012,0.00011,0.00019,0.00034,0.00038,0.00048
1.30000,1.00000,0.99014,0.98961,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958,0.98958
2.58000,1.00000,0.52131,0.32237,0.21802,0.15456,0.11258,0.08320,0.06212,0.04650,0.03512,0.02671,0.02049,0.01576,0.01204,0.00918,0.00703,0.00528,0.00399,0.00295,0.00190,0.00077,0.00001,-0.00064,-0.00098,-0.00111,-0.00121,-0.00117,-0.00115,-0.00113,-0.00102,-0.00084,-0.00068,-0.00067,-0.00037,0.00014,0.00043,0.00065,0.00094,0.00118,0.00128,0.00151,0.00161,0.00157,0.00143,0.00141,0.00139,0.00137,0.00131,0.00136,0.00137,0.00162,0.00179,0.00181,0.00181,0.00174,0.00158,0.00158,0.00137,0.00127,0.00118,0.00103,0.00084,0.00067,0.00050,0.00022,0.00002,-0.00007,-0.00031,-0.00039,-0.00044,-0.00051,-0.00080,-0.00111,-0.00135,-0.00137,-0.00140
1.94000,1.00000,0.89282,0.87101,0.86533,0.86355,0.86291,0.86265,0.86255,0.86252,0.86251,0.86251,0.86250,0.86247,0.86248,0.86249,0.86248,0.86250,0.86251,0.86248,0.86246,0.86247,0.86246,0.86246,0.86246,0.86247,0.86248,0.86246,0.86247,0.86250,0.86249,0.86247,0.86248,0.86249,0.86247,0.86248,0.86248,0.86248,0.86250,0.86251,0.86250,0.86248,0.86248,0.86249,0.86248,0.86246,0.86247,0.86247,0.86246,0.86247,0.86248,0.86246,0.86245,0.86245,0.86247,0.86249,0.86252,0.86249,0.86247,0.86247,0.86247,0.86250,0.86249,0.86249,0.86249,0.86248,0.86248,0.86245,0.86245,0.86245,0.86244,0.86245,0.86244,0.86244,0.86246,0.86246,0.86247
3.23000,1.00000,0.36764,0.15466,0.07103,0.03458,0.01733,0.00892,0.00469,0.00238,0.00107,0.00057,0.00032,0.00023,0.00024,0.00018,-0.00005,-0.00014,-0.00019,-0.00004,-0.00008,-0.00005,-0.00017,-0.00024,-0.00036,-0.00039,-0.00037,-0.00024,-0.00035,-0.00045,-0.00019,-0.00014,-0.00004,-0.00017,-0.00015,-0.00008,-0.00005,0.00007,-0.00001,-0.00005,-0.00002,-0.00009,-0.00004,0.00019,0.00029,0.00029,0.00027,0.00026,0.00022,0.00009,-0.00006,-0.00020,-0.00005,0.00009,0.00012,0.00013,0.00028,0.00029,0.00042,0.00030,0.00043,0.00040,0.00037,0.00035,0.00016,0.00000,-0.00005,-0.00006,-0.00009,-0.00002,0.00006,0.00023,0.00032,0.00048,0.00040,0.00044,0.00035
1.31000,1.00000,0.98959,0.98900,0.98897,0.98896,0.98897,0.98896,0.98897,0.98897,0.98896,0.98896,0.98896,0.98897,0.98896,0.98896,0.98896,0.98896,0.98896,0.98897,0.98897,0.98896,0.98896,0.98896,0.98896,0.98896,0.98896,0.98896,0.98896,0.98896,0.98896,0.98896,0.98896,0.98896,0.98896,0.98896,0.98896,0.98896,0.98897,0.98897,0.98897,0.98896,0.98896,0.98897,0.98896,0.98897,0.98896,0.98896,0.98896,0.98896,0.98896,0.98896,0.98896,0.98897,0.98897,0.98896,0.98896,0.98897,0.98896,0.98896,0.98896,0.98897,0.98896,0.98897,0.98896,0.98896,0.98897,0.98897,0.98896,0.98896,0.98896,0.98897,0.98897,0.98897,0.98896,0.98896,0.98896
2.59000,1.00000,0.51720,0.31654,0.21146,0.14784,0.10597,0.07730,0.05708,0.04250,0.03195,0.02426,0.01861,0.01449,0.01150,0.00941,0.00798,0.00677,0.00596,0.00517,0.00450,0.00382,0.00329,0.00292,0.00258,0.00229,0.00208,0.00201,0.00202,0.00207,0.00216,0.00217,0.00211,0.00192,0.00184,0.00161,0.00142,0.00134,0.00132,0.00125,0.00108,0.00089,0.00048,0.00022,0.00011,0.00008,0.00016,0.00017,0.00008,-0.00001,-0.00012,-0.00016,-0.00016,-0.00005,0.00010,0.00024,0.00038,0.00049,0.00067,0.00088,0.00118,0.00153,0.00160,0.00155,0.00150,0.00144,0.00151,0.00158,0.00164,0.00158,0.00149,0.00120,0.00107,0.00068,0.00051,0.00047,0.00043
1.95000,1.00000,0.88962,0.86677,0.86064,0.85865,0.85791,0.85760,0.85746,0.85739,0.85739,0.85736,0.85735,0.85733,0.85733,0.85735,0.85734,0.85734,0.85734,0.85733,0.85733,0.85735,0.85735,0.85735,0.85737,0.85738,0.85739,0.85739,0.85739,0.85741,0.85736,0.85737,0.85735,0.85737,0.85736,0.85735,0.85735,0.85735,0.85734,0.85734,0.85733,0.85733,0.85734,0.85734,0.85735,0.85735,0.85737,0.85737,0.85736,0.85735,0.85735,0.85733,0.85735,0.85734,0.85734,0.85735,0.85735,0.85735,0.85732,0.85730,0.85732,0.85733,0.85731,0.85735,0.85738,0.85737,0.85740,0.85738,0.85738,0.85735,0.85735,0.85730,0.85729,0.85732,0.85735,0.85735,0.85734
3.24000,1.00000,0.36577,0.15298,0.06976,0.03352,0.01670,0.00856,0.00448,0.00251,0.00133,0.00098,0.00072,0.00066,0.00048,0.00038,0.00039,0.00023,0.00005,0.00000,-0.00018,-0.00042,-0.00041,-0.00032,-0.00018,-0.00002,0.00012,0.00022,0.00030,0.00022,0.00007,-0.00008,0.00005,0.00024,0.00038,0.00028,0.00007,-0.00001,-0.00013,-0.00021,-0.00013,0.00004,0.00012,0.00003,-0.00012,-0.00012,-0.00010,-0.00001,-0.00032,-0.00048,-0.00031,-0.00016,-0.00017,-0.00034,-0.00034,-0.00037,-0.00033,-0.00011,0.00014,0.00018,0.00023,0.00044,0.00039,0.00042,0.00038,0.00029,0.00039,0.00039,0.00039,0.00031,0.00011,0.00000,-0.00007,-0.00007,0.00007,0.00024,0.00024
1.32000,1.00000,0.96975,0.95173,0.93535,0.91962,0.90431,0.88928,0.87445,0.85979,0.84526,0.83084,0.81652,0.80227,0.78809,0.77395,0.75988,0.74586,0.73188,0.71795,0.70405,0.69017,0.67632,0.66249,0.64868,0.63489,0.62112,0.60737,0.59364,0.57991,0.56622,0.55255,0.53890,0.52528,0.51168,0.49809,0.48452,0.47096,0.45745,0.44401,0.43066,0.41749,0.40459,0.39204,0.37992,0.36832,0.35731,0.34697,0.33733,0.32846,0.32044,0.31345,0.30757,0.30289,0.29939,0.29692,0.29528,0.29427,0.29368,0.29333,0.29310,0.29292,0.29274,0.29256,0.29239,0.29223,0.29208,0.29193,0.29180,0.29169,0.29159,0.29152,0.29146,0.29140,0.29136,0.29132,0.29131
2.60000,1.00000,0.51524,0.31512,0.21089,0.14809,0.10672,0.07821,0.05798,0.04337,0.03262,0.02474,0.01907,0.01493,0.01180,0.00932,0.00739,0.00575,0.00444,0.00356,0.00282,0.00221,0.00176,0.00125,0.00080,0.00036,-0.00010,-0.00052,-0.00098,-0.00153,-0.00202,-0.00232,-0.00252,-0.00255,-0.00268,-0.00276,-0.00274,-0.00274,-0.00279,-0.00287,-0.00293,-0.00305,-0.00313,-0.00291,-0.00255,-0.00222,-0.00180,-0.00150,-0.00106,-0.00063,-0.00042,-0.00012,0.00001,0.00010,0.00018,0.00026,0.00049,0.00078,0.00096,0.00113,0.00116,0.00119,0.00132,0.00140,0.00152,0.00139,0.00125,0.00099,0.00081,0.00071,0.00043,0.00033,0.00024,0.00015,0.00024,0.00030,0.00023
1.96000,1.00000,0.88667,0.86281,0.85638,0.85423,0.85340,0.85305,0.85289,0.85280,0.85280,0.85277,0.85277,0.85277,0.85278,0.85278,0.85278,0.85277,0.85277,0.85278,0.85275,0.85275,0.85276,0.85280,0.85280,0.85280,0.85281,0.85282,0.85282,0.85281,0.85280,0.85278,0.85276,0.85277,0.85279,0.85281,0.85282,0.85282,0.85282,0.85283,0.85281,0.85281,0.85278,0.85278,0.85278,0.85280,0.85276,0.85275,0.85275,0.85278,0.85277,0.85278,0.85279,0.85278,0.85280,0.85280,0.85280,0.85282,0.85281,0.85280,0.85278,0.85280,0.85281,0.85279,0.85278,0.85278,0.85279,0.85277,0.85278,0.85277,0.85278,0.85279,0.85279,0.85280,0.85280,0.85282,0.85282
3.25000,1.00000,0.36487,0.15214,0.06899,0.03299,0.01606,0.00792,0.00373,0.00158,0.00058,0.00016,0.00007,0.00003,0.00005,-0.00007,-0.00017,-0.00016,-0.00027,-0.00040,-0.00047,-0.00054,-0.00035,-0.00006,0.00010,0.00007,-0.00004,-0.00004,0.00009,0.00002,-0.00006,-0.00006,-0.00011,-0.00001,-0.00001,-0.00000,0.00005,-0.00001,-0.00012,-0.00027,-0.00008,0.00000,0.00000,-0.00001,-0.00021,-0.00024,-0.00021,-0.00031,-0.00041,-0.00040,-0.00036,-0.00046,-0.00053,-0.00050,-0.00068,-0.00046,-0.00024,-0.00012,0.00001,0.00008,-0.00007,0.00000,-0.00005,-0.00018,-0.00038,-0.00050,-0.00049,-0.00056,-0.00049,-0.00039,-0.00016,-0.00006,-0.00010,-0.00022,-0.00029,-0.00024,-0.00015
1.33000,1.00000,0.98853,0.98786,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781,0.98781
2.61000,1.00000,0.51062,0.30890,0.20442,0.14213,0.10161,0.07387,0.05453,0.04062,0.03041,0.02272,0.01705,0.01269,0.00952,0.00721,0.00533,0.00395,0.00280,0.00180,0.00118,0.00090,0.00072,0.00070,0.00061,0.00062,0.00047,0.00027,0.00009,0.00011,0.00007,0.00019,0.00030,0.00067,0.00090,0.00102,0.00095,0.00083,0.00068,0.00046,0.00041,0.00034,0.00015,0.00008,0.00010,0.00017,0.00014,0.00035,0.00068,0.00102,0.00146,0.00177,0.00184,0.00187,0.00193,0.00195,0.00203,0.00218,0.00225,0.00218,0.00199,0.00167,0.00132,0.00099,0.00080,0.00066,0.00054,0.00037,0.00028,0.00025,0.00021,0.00013,0.00013,0.00017,0.00012,0.00006,0.00009
1.97000,1.00000,0.88294,0.85784,0.85089,0.84854,0.84763,0.84725,0.84705,0.84698,0.84694,0.84694,0.84691,0.84691,0.84691,0.84691,0.84692,0.84694,0.84696,0.84693,0.84692,0.84694,0.84693,0.84693,0.84693,0.84694,0.84695,0.84697,0.84698,0.84699,0.84699,0.84699,0.84697,0.84698,0.84697,0.84696,0.84694,0.84694,0.84696,0.84695,0.84695,0.84693,0.84692,0.84693,0.84690,0.84691,0.84693,0.84693,0.84690,0.84691,0.84694,0.84694,0.84691,0.84690,0.84690,0.84690,0.84692,0.84688,0.84690,0.84692,0.84691,0.84695,0.84694,0.84693,0.84693,0.84694,0.84694,0.84691,0.84691,0.84693,0.84694,0.84694,0.84693,0.84692,0.84691,0.84687,0.84688
